nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANGUNJAYA,133794,3218052006,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
BANGUNKARYA,133800,3218052011,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
BOJONG,133798,3218052010,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
BOJONGKONDANG,133793,3218052005,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
BUNGUR RAYA,133804,3218052015,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
CIMANGGU,133790,3218052002,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
CISARUA,133803,3218052014,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
JADIKARYA,133797,3218052009,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
JADIMULYA,133796,3218052008,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
JAYASARI,133795,3218052007,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
KARANGKAMIRI,133789,3218052001,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
LANGKAPLANCAR,133791,3218052003,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
MEKARWANGI,133802,3218052013,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
PANGKALAN,133792,3218052004,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
SUKAMULYA,133801,3218052012,4,JAWA BARAT,32,PANGANDARAN,3218,LANGKAPLANCAR,321805
