nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BAGOANG,128096,3201192010,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
BARENGKOK,128095,3201192009,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
CIKOPOMAYAK,128093,3201192007,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
CURUG,128087,3201192001,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
JASINGA,128091,3201192005,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
JUGALA JAYA,128099,3201192013,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
KALONGSAWAH,128089,3201192003,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
KOLEANG,128092,3201192006,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
NEGLASARI,128101,3201192015,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
PAMAGERSARI,128098,3201192012,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
PANGAUR,128097,3201192011,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
PANGRADIN,128088,3201192002,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
SETU,128094,3201192008,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
SIPAK,128090,3201192004,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
TEGALWANGI,128100,3201192014,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
WIRAJAYA,128102,3201192016,4,JAWA BARAT,32,BOGOR,3201,JASINGA,320119
