nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BATUSUMUR,130180,3206222011,4,JAWA BARAT,32,TASIKMALAYA,3206,MANONJAYA,320622
CIBEBER,130173,3206222004,4,JAWA BARAT,32,TASIKMALAYA,3206,MANONJAYA,320622
CIHAUR,130170,3206222001,4,JAWA BARAT,32,TASIKMALAYA,3206,MANONJAYA,320622
CILANGKAP,130171,3206222002,4,JAWA BARAT,32,TASIKMALAYA,3206,MANONJAYA,320622
GUNAJAYA,130181,3206222012,4,JAWA BARAT,32,TASIKMALAYA,3206,MANONJAYA,320622
KALIMANGGIS,130178,3206222009,4,JAWA BARAT,32,TASIKMALAYA,3206,MANONJAYA,320622
KAMULYAN,130174,3206222005,4,JAWA BARAT,32,TASIKMALAYA,3206,MANONJAYA,320622
MANONJAYA,130175,3206222006,4,JAWA BARAT,32,TASIKMALAYA,3206,MANONJAYA,320622
MARGAHAYU,130179,3206222010,4,JAWA BARAT,32,TASIKMALAYA,3206,MANONJAYA,320622
MARGALUYU,130176,3206222007,4,JAWA BARAT,32,TASIKMALAYA,3206,MANONJAYA,320622
PASIRBATANG,130177,3206222008,4,JAWA BARAT,32,TASIKMALAYA,3206,MANONJAYA,320622
PASIRPANJANG,130172,3206222003,4,JAWA BARAT,32,TASIKMALAYA,3206,MANONJAYA,320622
