nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BATUJAYA,133094,3215082001,4,JAWA BARAT,32,KARAWANG,3215,BATUJAYA,321508
BATURADEN,133098,3215082005,4,JAWA BARAT,32,KARAWANG,3215,BATUJAYA,321508
KARYABHAKTI,133097,3215082004,4,JAWA BARAT,32,KARAWANG,3215,BATUJAYA,321508
KARYAMAKMUR,133103,3215082010,4,JAWA BARAT,32,KARAWANG,3215,BATUJAYA,321508
KARYAMULYA,133102,3215082009,4,JAWA BARAT,32,KARAWANG,3215,BATUJAYA,321508
KUTAAMPEL,133101,3215082008,4,JAWA BARAT,32,KARAWANG,3215,BATUJAYA,321508
SEGARAN,133099,3215082006,4,JAWA BARAT,32,KARAWANG,3215,BATUJAYA,321508
SEGARJAYA,133100,3215082007,4,JAWA BARAT,32,KARAWANG,3215,BATUJAYA,321508
TELUKAMBULU,133095,3215082002,4,JAWA BARAT,32,KARAWANG,3215,BATUJAYA,321508
TELUKBANGO,133096,3215082003,4,JAWA BARAT,32,KARAWANG,3215,BATUJAYA,321508
