nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIREA,130825,3208142001,4,JAWA BARAT,32,KUNINGAN,3208,MANDIRANCAN,320814
KERTAWINANGUN,130832,3208142008,4,JAWA BARAT,32,KUNINGAN,3208,MANDIRANCAN,320814
MANDIRANCAN,130833,3208142009,4,JAWA BARAT,32,KUNINGAN,3208,MANDIRANCAN,320814
NANGGELA,130834,3208142010,4,JAWA BARAT,32,KUNINGAN,3208,MANDIRANCAN,320814
NANGGERANGJAYA,130835,3208142011,4,JAWA BARAT,32,KUNINGAN,3208,MANDIRANCAN,320814
PAKEMBANGAN,130830,3208142006,4,JAWA BARAT,32,KUNINGAN,3208,MANDIRANCAN,320814
RANDOBAWAGIRANG,130829,3208142005,4,JAWA BARAT,32,KUNINGAN,3208,MANDIRANCAN,320814
RANDOBAWAILIR,130831,3208142007,4,JAWA BARAT,32,KUNINGAN,3208,MANDIRANCAN,320814
SALAKADOMAS,130836,3208142012,4,JAWA BARAT,32,KUNINGAN,3208,MANDIRANCAN,320814
SEDA,130827,3208142003,4,JAWA BARAT,32,KUNINGAN,3208,MANDIRANCAN,320814
SUKASARI,130826,3208142002,4,JAWA BARAT,32,KUNINGAN,3208,MANDIRANCAN,320814
TRIJAYA,130828,3208142004,4,JAWA BARAT,32,KUNINGAN,3208,MANDIRANCAN,320814
