nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BODAS,132506,3212302001,4,JAWA BARAT,32,INDRAMAYU,3212,TUKDANA,321230
CANGKO,132510,3212302005,4,JAWA BARAT,32,INDRAMAYU,3212,TUKDANA,321230
GADEL,132507,3212302002,4,JAWA BARAT,32,INDRAMAYU,3212,TUKDANA,321230
KARANGKERTA,132511,3212302006,4,JAWA BARAT,32,INDRAMAYU,3212,TUKDANA,321230
KERTICALA,132509,3212302004,4,JAWA BARAT,32,INDRAMAYU,3212,TUKDANA,321230
LAJER,132514,3212302009,4,JAWA BARAT,32,INDRAMAYU,3212,TUKDANA,321230
MEKARSARI,132513,3212302008,4,JAWA BARAT,32,INDRAMAYU,3212,TUKDANA,321230
PAGEDANGAN,132517,3212302012,4,JAWA BARAT,32,INDRAMAYU,3212,TUKDANA,321230
RANCAJAWAT,132508,3212302003,4,JAWA BARAT,32,INDRAMAYU,3212,TUKDANA,321230
SUKADANA,132516,3212302011,4,JAWA BARAT,32,INDRAMAYU,3212,TUKDANA,321230
SUKAMULYA,132512,3212302007,4,JAWA BARAT,32,INDRAMAYU,3212,TUKDANA,321230
SUKAPERNA,132518,3212302013,4,JAWA BARAT,32,INDRAMAYU,3212,TUKDANA,321230
TUKDANA,132515,3212302010,4,JAWA BARAT,32,INDRAMAYU,3212,TUKDANA,321230
