nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIBODAS,128076,3201182005,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
CIDOKOM,128074,3201182003,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
CIPINANG,128079,3201182008,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
GOBANG,128075,3201182004,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
KAMPUNGSAWAH,128078,3201182007,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
KERTAJAYA,128082,3201182011,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
LEUWIBATU,128073,3201182002,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
MEKARJAYA,128085,3201182014,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
MEKARSARI,128084,3201182013,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
RABAK,128077,3201182006,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
RUMPIN,128072,3201182001,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
SUKAMULYA,128083,3201182012,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
SUKASARI,128080,3201182009,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
TAMANSARI,128081,3201182010,4,JAWA BARAT,32,BOGOR,3201,RUMPIN,320118
