nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CADASNGAMPAR,127910,3201042012,4,JAWA BARAT,32,BOGOR,3201,SUKARAJA,320104
CIBANON,127902,3201042004,4,JAWA BARAT,32,BOGOR,3201,SUKARAJA,320104
CIJUJUNG,127909,3201042011,4,JAWA BARAT,32,BOGOR,3201,SUKARAJA,320104
CIKEAS,127906,3201042008,4,JAWA BARAT,32,BOGOR,3201,SUKARAJA,320104
CILEBUT BARAT,127901,3201042003,4,JAWA BARAT,32,BOGOR,3201,SUKARAJA,320104
CILEBUT TIMUR,127900,3201042002,4,JAWA BARAT,32,BOGOR,3201,SUKARAJA,320104
CIMANDALA,127908,3201042010,4,JAWA BARAT,32,BOGOR,3201,SUKARAJA,320104
GUNUNGGEULIS,127899,3201042001,4,JAWA BARAT,32,BOGOR,3201,SUKARAJA,320104
NAGRAK,127903,3201042005,4,JAWA BARAT,32,BOGOR,3201,SUKARAJA,320104
PASIR JAMBU,127907,3201042009,4,JAWA BARAT,32,BOGOR,3201,SUKARAJA,320104
PASIRLAJA,127911,3201042013,4,JAWA BARAT,32,BOGOR,3201,SUKARAJA,320104
SUKARAJA,127905,3201042007,4,JAWA BARAT,32,BOGOR,3201,SUKARAJA,320104
SUKATANI,127904,3201042006,4,JAWA BARAT,32,BOGOR,3201,SUKARAJA,320104
