nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
DADAP,132293,3212112004,4,JAWA BARAT,32,INDRAMAYU,3212,JUNTINYUAT,321211
JUNTIKEBON,132299,3212112010,4,JAWA BARAT,32,INDRAMAYU,3212,JUNTINYUAT,321211
JUNTIKEDOKAN,132295,3212112006,4,JAWA BARAT,32,INDRAMAYU,3212,JUNTINYUAT,321211
JUNTINYUAT,132294,3212112005,4,JAWA BARAT,32,INDRAMAYU,3212,JUNTINYUAT,321211
JUNTIWEDEN,132292,3212112003,4,JAWA BARAT,32,INDRAMAYU,3212,JUNTINYUAT,321211
LIMBANGAN,132301,3212112012,4,JAWA BARAT,32,INDRAMAYU,3212,JUNTINYUAT,321211
LOMBANG,132300,3212112011,4,JAWA BARAT,32,INDRAMAYU,3212,JUNTINYUAT,321211
PONDOH,132296,3212112007,4,JAWA BARAT,32,INDRAMAYU,3212,JUNTINYUAT,321211
SAMBIMAYA,132297,3212112008,4,JAWA BARAT,32,INDRAMAYU,3212,JUNTINYUAT,321211
SEGERAN KIDUL,132290,3212112001,4,JAWA BARAT,32,INDRAMAYU,3212,JUNTINYUAT,321211
SEGERAN LOR,132291,3212112002,4,JAWA BARAT,32,INDRAMAYU,3212,JUNTINYUAT,321211
TINUMPUK,132298,3212112009,4,JAWA BARAT,32,INDRAMAYU,3212,JUNTINYUAT,321211
