nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANTARKARET,128119,3201212004,4,JAWA BARAT,32,BOGOR,3201,NANGGUNG,320121
BATU TULIS,128126,3201212011,4,JAWA BARAT,32,BOGOR,3201,NANGGUNG,320121
CISARUA,128118,3201212003,4,JAWA BARAT,32,BOGOR,3201,NANGGUNG,320121
CURUGBITUNG,128117,3201212002,4,JAWA BARAT,32,BOGOR,3201,NANGGUNG,320121
HAMBARO,128120,3201212005,4,JAWA BARAT,32,BOGOR,3201,NANGGUNG,320121
KALONGLIUD,128121,3201212006,4,JAWA BARAT,32,BOGOR,3201,NANGGUNG,320121
MALASARI,128116,3201212001,4,JAWA BARAT,32,BOGOR,3201,NANGGUNG,320121
NANGGUNG,128122,3201212007,4,JAWA BARAT,32,BOGOR,3201,NANGGUNG,320121
PANGKALJAYA,128124,3201212009,4,JAWA BARAT,32,BOGOR,3201,NANGGUNG,320121
PARAKANMUNCANG,128123,3201212008,4,JAWA BARAT,32,BOGOR,3201,NANGGUNG,320121
SUKALUYU,128125,3201212010,4,JAWA BARAT,32,BOGOR,3201,NANGGUNG,320121
