nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BANJARSARI,129692,3205172012,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
BAYONGBONG,129681,3205172001,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
CIBURUY,129689,3205172009,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
CIELA,129690,3205172010,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
CIKEDOKAN,129691,3205172011,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
CINISTI,129697,3205172017,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
HEGARMANAH,129683,3205172003,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
KARYAJAYA,129685,3205172005,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
MEKARJAYA,129694,3205172014,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
MEKARSARI,129688,3205172008,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
MULYASARI,129686,3205172006,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
PAMALAYAN,129687,3205172007,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
PANEMBONG,129682,3205172002,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
SELAKURAY,129684,3205172004,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
SIRNAGALIH,129695,3205172015,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
SUKAMANAH,129698,3205172018,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
SUKARAME,129696,3205172016,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
SUKASENANG,129693,3205172013,4,JAWA BARAT,32,GARUT,3205,BAYONGBONG,320517
