nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BALUMBANG JAYA,133894,3271041005,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
BUBULAK,133892,3271041003,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
CILENDEK BARAT,133897,3271041008,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
CILENDEK TIMUR,133898,3271041009,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
CURUG,133900,3271041011,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
CURUG MEKAR,133899,3271041010,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
GUNUNG BATU,133904,3271041015,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
LOJI,133905,3271041016,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
MARGA JAYA,133893,3271041004,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
MENTENG,133890,3271041001,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
PASIR JAYA,133901,3271041012,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
PASIR KUDA,133902,3271041013,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
PASIR MULYA,133903,3271041014,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
SEMPLAK,133896,3271041007,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
SINDANG BARANG,133891,3271041002,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
SITU GEDE,133895,3271041006,4,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR BARAT,327104
