nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKAN PEUTEUY,129278,3204252003,4,JAWA BARAT,32,BANDUNG,3204,CICALENGKA,320425
CICALENGKA KULON,129276,3204252001,4,JAWA BARAT,32,BANDUNG,3204,CICALENGKA,320425
CICALENGKA WETAN,129277,3204252002,4,JAWA BARAT,32,BANDUNG,3204,CICALENGKA,320425
CIKUYA,129279,3204252004,4,JAWA BARAT,32,BANDUNG,3204,CICALENGKA,320425
DAMPIT,129280,3204252005,4,JAWA BARAT,32,BANDUNG,3204,CICALENGKA,320425
MARGAASIH,129281,3204252006,4,JAWA BARAT,32,BANDUNG,3204,CICALENGKA,320425
NAGROG,129287,3204252012,4,JAWA BARAT,32,BANDUNG,3204,CICALENGKA,320425
NARAWITA,129282,3204252007,4,JAWA BARAT,32,BANDUNG,3204,CICALENGKA,320425
PANENJOAN,129283,3204252008,4,JAWA BARAT,32,BANDUNG,3204,CICALENGKA,320425
TANJUNGWANGI,129284,3204252009,4,JAWA BARAT,32,BANDUNG,3204,CICALENGKA,320425
TENJOLAYA,129285,3204252010,4,JAWA BARAT,32,BANDUNG,3204,CICALENGKA,320425
WALUYA,129286,3204252011,4,JAWA BARAT,32,BANDUNG,3204,CICALENGKA,320425
