nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAJURANG,131727,3210152008,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
BIYAWAK,131720,3210152001,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
JATIRAGA,131729,3210152010,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
JATITENGAH,131725,3210152006,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
JATITUJUH,131726,3210152007,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
PANGKALANPARI,131731,3210152012,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
PANONGAN,131722,3210152003,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
PANYINGKIRAN,131721,3210152002,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
PASINDANGAN,131734,3210152015,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
PILANGSARI,131728,3210152009,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
PUTRIDALEM,131724,3210152005,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
RANDEGAN KULON,131732,3210152013,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
RANDEGAN WETAN,131723,3210152004,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
SUMBER KULON,131733,3210152014,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
SUMBER WETAN,131730,3210152011,4,JAWA BARAT,32,MAJALENGKA,3210,JATITUJUH,321015
