nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIMURAH,129488,3205022006,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
GODOG,129491,3205022009,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
JATISARI,129490,3205022008,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
KARANGMULYA,129484,3205021003,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
KARANGPAWITAN,129486,3205022004,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
KARANGSARI,129493,3205022011,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
LEBAKAGUNG,129495,3205022013,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
LEBAKJAYA,129483,3205021002,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
LENGKONGJAYA,129485,3205021014,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
MEKARSARI,129497,3205022016,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
SINDANGGALIH,129496,3205022015,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
SINDANGLAYA,129498,3205022017,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
SINDANGPALAY,129494,3205022012,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
SITUGEDE,129487,3205022005,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
SITUJAYA,129501,3205022020,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
SITUSAEUR,129500,3205022019,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
SITUSARI,129492,3205022010,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
SUCI,129489,3205022007,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
SUCI KALER,129482,3205021001,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
TANJUNGSARI,129499,3205022018,4,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502
