nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONGKASIH,128978,3203172009,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
GANDASARI,128987,3203172022,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
KADUPANDAK,128986,3203172021,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
NEGLASARI,128982,3203172016,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
PASIRDALEM,128976,3203172006,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
SINDANGSARI,128988,3203172023,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
SUKAKERTA,128981,3203172014,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
SUKARAHARJA,128980,3203172011,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
SUKARAJA,128985,3203172020,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
SUKARESMI,128983,3203172017,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
SUKASARI,128975,3203172003,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
TALAGASARI,128977,3203172008,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
WARGAASIH,128979,3203172010,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
WARGASARI,128984,3203172019,4,JAWA BARAT,32,CIANJUR,3203,KADUPANDAK,320317
