nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BENDA,130705,3208062015,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
CIGEDANG,130694,3208062004,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
CIKADUWETAN,130706,3208062016,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
CIKANDANG,130700,3208062010,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
CIRAHAYU,130697,3208062007,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
DUKUHMAJA,130704,3208062014,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
DUKUHPICUNG,130691,3208062001,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
GUNUNGKARUNG,130702,3208062012,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
LURAGUNGLANDEUH,130703,3208062013,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
LURAGUNGTONGGOH,130695,3208062005,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
MARGASARI,130698,3208062008,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
PANYOSOGAN,130701,3208062011,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
SINDANGSARI,130696,3208062006,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
SINDANGSUKA,130699,3208062009,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
WALAHARCAGEUR,130692,3208062002,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
WILANAGARA,130693,3208062003,4,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806
