nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CITEUREUP,130436,3207092011,4,JAWA BARAT,32,CIAMIS,3207,KAWALI,320709
KARANGPAWITAN,130433,3207092004,4,JAWA BARAT,32,CIAMIS,3207,KAWALI,320709
KAWALI,130431,3207092001,4,JAWA BARAT,32,CIAMIS,3207,KAWALI,320709
KAWALIMUKTI,130439,3207092015,4,JAWA BARAT,32,CIAMIS,3207,KAWALI,320709
LINGGAPURA,130441,3207092019,4,JAWA BARAT,32,CIAMIS,3207,KAWALI,320709
MARGAMULYA,130435,3207092006,4,JAWA BARAT,32,CIAMIS,3207,KAWALI,320709
PURWASARI,130437,3207092013,4,JAWA BARAT,32,CIAMIS,3207,KAWALI,320709
SELASARI,130440,3207092016,4,JAWA BARAT,32,CIAMIS,3207,KAWALI,320709
SINDANGSARI,130438,3207092014,4,JAWA BARAT,32,CIAMIS,3207,KAWALI,320709
TALAGASARI,130432,3207092002,4,JAWA BARAT,32,CIAMIS,3207,KAWALI,320709
WINDURAJA,130434,3207092005,4,JAWA BARAT,32,CIAMIS,3207,KAWALI,320709
