nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONGSARI,132345,3212151001,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
DUKUH,132355,3212152011,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
KARANGANYAR,132348,3212151004,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
KARANGMALANG,132347,3212151003,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
KARANGSONG,132360,3212152016,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
KEPANDEAN,132346,3212151002,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
LEMAHABANG,132350,3212151006,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
LEMAHMEKAR,132349,3212151005,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
MARGADADI,132351,3212151007,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
PABEANUDIK,132361,3212152017,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
PAOMAN,132352,3212151008,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
PEKANDANGAN,132359,3212152015,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
PEKANDANGAN JAYA,132356,3212152012,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
PLUMBON,132354,3212152010,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
SINGAJAYA,132358,3212152014,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
SINGARAJA,132357,3212152013,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
TAMBAK,132362,3212152020,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
TELUKAGUNG,132353,3212152009,4,JAWA BARAT,32,INDRAMAYU,3212,INDRAMAYU,321215
