nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONGKASO,129046,3203222005,4,JAWA BARAT,32,CIANJUR,3203,AGRABINTA,320322
BUNISARI,129047,3203222006,4,JAWA BARAT,32,CIANJUR,3203,AGRABINTA,320322
KARANGSARI,129051,3203222016,4,JAWA BARAT,32,CIANJUR,3203,AGRABINTA,320322
MEKARSARI,129054,3203222019,4,JAWA BARAT,32,CIANJUR,3203,AGRABINTA,320322
MULYASARI,129052,3203222017,4,JAWA BARAT,32,CIANJUR,3203,AGRABINTA,320322
NEGLASARI,129050,3203222014,4,JAWA BARAT,32,CIANJUR,3203,AGRABINTA,320322
SINARLAUT,129049,3203222010,4,JAWA BARAT,32,CIANJUR,3203,AGRABINTA,320322
SUKAMANAH,129045,3203222004,4,JAWA BARAT,32,CIANJUR,3203,AGRABINTA,320322
TANJUNG SARI,129053,3203222018,4,JAWA BARAT,32,CIANJUR,3203,AGRABINTA,320322
WANASARI,129048,3203222007,4,JAWA BARAT,32,CIANJUR,3203,AGRABINTA,320322
WANGUNJAYA,129055,3203222022,4,JAWA BARAT,32,CIANJUR,3203,AGRABINTA,320322
