nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BARU DUA,129658,3205142020,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
BUNISARI,129660,3205142022,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
CAMPAKA,129646,3205142008,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
CIBUNAR,129641,3205142003,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
CIHAURKUNING,129657,3205142019,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
CIKARAG,129642,3205142004,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
CILAMPUYANG,129649,3205142011,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
CINAGARA,129650,3205142012,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
CISITU,129645,3205142007,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
CITERAS,129652,3205142014,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
GIRIMAKMUR,129662,3205142024,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
KARANGMULYA,129640,3205142002,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
KUTANAGARA,129655,3205142017,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
LEWOBARU,129647,3205142009,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
MALANGBONG,129639,3205142001,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
MEKARASIH,129644,3205142006,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
MEKARMULYA,129661,3205142023,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
SAKAWAYANA,129643,3205142005,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
SANDING,129656,3205142018,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
SEKARWANGI,129654,3205142016,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
SUKAJAYA,129659,3205142021,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
SUKAMANAH,129648,3205142010,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
SUKARASA,129653,3205142015,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
SUKARATU,129651,3205142013,4,JAWA BARAT,32,GARUT,3205,MALANGBONG,320514
