nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
ANTAJAYA,128291,3201362004,4,JAWA BARAT,32,BOGOR,3201,TANJUNGSARI,320136
BUANAJAYA,128296,3201362009,4,JAWA BARAT,32,BOGOR,3201,TANJUNGSARI,320136
CIBADAK,128293,3201362006,4,JAWA BARAT,32,BOGOR,3201,TANJUNGSARI,320136
PASIR TANJUNG,128292,3201362005,4,JAWA BARAT,32,BOGOR,3201,TANJUNGSARI,320136
SELAWANGI,128289,3201362002,4,JAWA BARAT,32,BOGOR,3201,TANJUNGSARI,320136
SIRNARASA,128297,3201362010,4,JAWA BARAT,32,BOGOR,3201,TANJUNGSARI,320136
SIRNASARI,128295,3201362008,4,JAWA BARAT,32,BOGOR,3201,TANJUNGSARI,320136
SUKARASA,128294,3201362007,4,JAWA BARAT,32,BOGOR,3201,TANJUNGSARI,320136
TANJUNGRASA,128290,3201362003,4,JAWA BARAT,32,BOGOR,3201,TANJUNGSARI,320136
TANJUNGSARI,128288,3201362001,4,JAWA BARAT,32,BOGOR,3201,TANJUNGSARI,320136
