nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BABAKANREUMA,131026,3208312008,4,JAWA BARAT,32,KUNINGAN,3208,SINDANGAGUNG,320831
BALONG,131023,3208312005,4,JAWA BARAT,32,KUNINGAN,3208,SINDANGAGUNG,320831
DUKUHLOR,131028,3208312010,4,JAWA BARAT,32,KUNINGAN,3208,SINDANGAGUNG,320831
KADUAGUNG,131020,3208312002,4,JAWA BARAT,32,KUNINGAN,3208,SINDANGAGUNG,320831
KERTAUNGARAN,131021,3208312003,4,JAWA BARAT,32,KUNINGAN,3208,SINDANGAGUNG,320831
KERTAWANGUNAN,131025,3208312007,4,JAWA BARAT,32,KUNINGAN,3208,SINDANGAGUNG,320831
KERTAYASA,131024,3208312006,4,JAWA BARAT,32,KUNINGAN,3208,SINDANGAGUNG,320831
MEKARMUKTI,131030,3208312012,4,JAWA BARAT,32,KUNINGAN,3208,SINDANGAGUNG,320831
SINDANGAGUNG,131022,3208312004,4,JAWA BARAT,32,KUNINGAN,3208,SINDANGAGUNG,320831
SINDANGSARI,131019,3208312001,4,JAWA BARAT,32,KUNINGAN,3208,SINDANGAGUNG,320831
TARAJU,131029,3208312011,4,JAWA BARAT,32,KUNINGAN,3208,SINDANGAGUNG,320831
TIRTAWANGUNAN,131027,3208312009,4,JAWA BARAT,32,KUNINGAN,3208,SINDANGAGUNG,320831
