nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
KARANGLIGAR,133321,3215272003,4,JAWA BARAT,32,KARAWANG,3215,TELUKJAMBE BARAT,321527
KARANGMULYA,133324,3215272006,4,JAWA BARAT,32,KARAWANG,3215,TELUKJAMBE BARAT,321527
MARGAKAYA,133319,3215272001,4,JAWA BARAT,32,KARAWANG,3215,TELUKJAMBE BARAT,321527
MARGAMULYA,133320,3215272002,4,JAWA BARAT,32,KARAWANG,3215,TELUKJAMBE BARAT,321527
MEKARMULYA,133322,3215272004,4,JAWA BARAT,32,KARAWANG,3215,TELUKJAMBE BARAT,321527
MULYAJAYA,133328,3215272010,4,JAWA BARAT,32,KARAWANG,3215,TELUKJAMBE BARAT,321527
PARUNGSARI,133323,3215272005,4,JAWA BARAT,32,KARAWANG,3215,TELUKJAMBE BARAT,321527
WANAJAYA,133327,3215272009,4,JAWA BARAT,32,KARAWANG,3215,TELUKJAMBE BARAT,321527
WANAKERTA,133326,3215272008,4,JAWA BARAT,32,KARAWANG,3215,TELUKJAMBE BARAT,321527
WANASARI,133325,3215272007,4,JAWA BARAT,32,KARAWANG,3215,TELUKJAMBE BARAT,321527
