nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
CIJEUNGJING,132168,3211262001,4,JAWA BARAT,32,SUMEDANG,3211,JATIGEDE,321126
CINTAJAYA,132171,3211262004,4,JAWA BARAT,32,SUMEDANG,3211,JATIGEDE,321126
CIPICUNG,132172,3211262005,4,JAWA BARAT,32,SUMEDANG,3211,JATIGEDE,321126
CIRANGGEM,132174,3211262008,4,JAWA BARAT,32,SUMEDANG,3211,JATIGEDE,321126
CISAMPIH,132175,3211262009,4,JAWA BARAT,32,SUMEDANG,3211,JATIGEDE,321126
JEMAH,132176,3211262010,4,JAWA BARAT,32,SUMEDANG,3211,JATIGEDE,321126
KADU,132178,3211262012,4,JAWA BARAT,32,SUMEDANG,3211,JATIGEDE,321126
KADUJAYA,132169,3211262002,4,JAWA BARAT,32,SUMEDANG,3211,JATIGEDE,321126
KAREDOK,132177,3211262011,4,JAWA BARAT,32,SUMEDANG,3211,JATIGEDE,321126
LEBAKSIUH,132170,3211262003,4,JAWA BARAT,32,SUMEDANG,3211,JATIGEDE,321126
MEKARASIH,132173,3211262006,4,JAWA BARAT,32,SUMEDANG,3211,JATIGEDE,321126
