nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BENDA,132281,3212102011,4,JAWA BARAT,32,INDRAMAYU,3212,KARANGAMPEL,321210
DUKUH JERUK,132285,3212102015,4,JAWA BARAT,32,INDRAMAYU,3212,KARANGAMPEL,321210
DUKUH TENGAH,132286,3212102016,4,JAWA BARAT,32,INDRAMAYU,3212,KARANGAMPEL,321210
KAPLONGAN LOR,132288,3212102019,4,JAWA BARAT,32,INDRAMAYU,3212,KARANGAMPEL,321210
KARANGAMPEL,132284,3212102014,4,JAWA BARAT,32,INDRAMAYU,3212,KARANGAMPEL,321210
KARANGAMPEL KIDUL,132283,3212102013,4,JAWA BARAT,32,INDRAMAYU,3212,KARANGAMPEL,321210
MUNDU,132287,3212102017,4,JAWA BARAT,32,INDRAMAYU,3212,KARANGAMPEL,321210
PRINGGACALA,132280,3212102010,4,JAWA BARAT,32,INDRAMAYU,3212,KARANGAMPEL,321210
SENDANG,132282,3212102012,4,JAWA BARAT,32,INDRAMAYU,3212,KARANGAMPEL,321210
TANJUNGPURA,132278,3212102008,4,JAWA BARAT,32,INDRAMAYU,3212,KARANGAMPEL,321210
TANJUNGSARI,132279,3212102009,4,JAWA BARAT,32,INDRAMAYU,3212,KARANGAMPEL,321210
