nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan
BOJONG,130849,3208162006,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
CIBENTANG,130851,3208162008,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
CIKASO,130857,3208162014,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
CIKUBANGSARI,130848,3208162005,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
CILAJA,130847,3208162004,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
CILOWA,130850,3208162007,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
GANDASOLI,130854,3208162011,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
GEREBA,130846,3208162002,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
KALAPAGUNUNG,130855,3208162012,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
KARANGMANGU,130858,3208162015,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
KRAMATMULYA,130856,3208162013,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
PAJAMBON,130853,3208162010,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
RAGAWACANA,130852,3208162009,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
WIDARASARI,130859,3208162017,4,JAWA BARAT,32,KUNINGAN,3208,KRAMATMULYA,320816
