nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota
HARJAMUKTI,134158,327403,3,JAWA BARAT,32,KOTA CIREBON,3274
KEJAKSAN,134148,327401,3,JAWA BARAT,32,KOTA CIREBON,3274
KESAMBI,134169,327405,3,JAWA BARAT,32,KOTA CIREBON,3274
LEMAHWUNGKUK,134153,327402,3,JAWA BARAT,32,KOTA CIREBON,3274
PEKALIPAN,134164,327404,3,JAWA BARAT,32,KOTA CIREBON,3274
