nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota
BAROS,133951,327205,3,JAWA BARAT,32,KOTA SUKABUMI,3272
CIBEUREUM,133962,327207,3,JAWA BARAT,32,KOTA SUKABUMI,3272
CIKOLE,133932,327202,3,JAWA BARAT,32,KOTA SUKABUMI,3272
CITAMIANG,133939,327203,3,JAWA BARAT,32,KOTA SUKABUMI,3272
GUNUNG PUYUH,133927,327201,3,JAWA BARAT,32,KOTA SUKABUMI,3272
LEMBURSITU,133956,327206,3,JAWA BARAT,32,KOTA SUKABUMI,3272
WARUDOYONG,133945,327204,3,JAWA BARAT,32,KOTA SUKABUMI,3272
