nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota
CIMAHI SELATAN,134315,327701,3,JAWA BARAT,32,KOTA CIMAHI,3277
CIMAHI TENGAH,134321,327702,3,JAWA BARAT,32,KOTA CIMAHI,3277
CIMAHI UTARA,134328,327703,3,JAWA BARAT,32,KOTA CIMAHI,3277
