nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota
BOGOR BARAT,133889,327104,3,JAWA BARAT,32,KOTA BOGOR,3271
BOGOR SELATAN,133853,327101,3,JAWA BARAT,32,KOTA BOGOR,3271
BOGOR TENGAH,133877,327103,3,JAWA BARAT,32,KOTA BOGOR,3271
BOGOR TIMUR,133870,327102,3,JAWA BARAT,32,KOTA BOGOR,3271
BOGOR UTARA,133906,327105,3,JAWA BARAT,32,KOTA BOGOR,3271
TANAH SAREAL,133915,327106,3,JAWA BARAT,32,KOTA BOGOR,3271
