nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota
BANJAR,134413,327901,3,JAWA BARAT,32,KOTA BANJAR,3279
LANGENSARI,134435,327904,3,JAWA BARAT,32,KOTA BANJAR,3279
PATARUMAN,134421,327902,3,JAWA BARAT,32,KOTA BANJAR,3279
PURWAHARJA,134430,327903,3,JAWA BARAT,32,KOTA BANJAR,3279
