nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,36336001,3208132007001,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 002,36336002,3208132007002,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 003,36336003,3208132007003,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 004,36336004,3208132007004,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 005,36336005,3208132007005,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 006,36336006,3208132007006,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 007,36336007,3208132007007,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 008,36336008,3208132007008,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 009,36336009,3208132007009,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 010,36336010,3208132007010,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 011,36336011,3208132007011,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 012,36336012,3208132007012,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 013,36336013,3208132007013,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 014,36336014,3208132007014,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
TPS 015,36336015,3208132007015,5,JAWA BARAT,32,KUNINGAN,3208,CILIMUS,320813,BANDORASAKULON,3208132007
