nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,38962001,3217112007001,5,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711,KARYAMUKTI,3217112007
TPS 002,38962002,3217112007002,5,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711,KARYAMUKTI,3217112007
TPS 003,38962003,3217112007003,5,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711,KARYAMUKTI,3217112007
TPS 004,38962004,3217112007004,5,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711,KARYAMUKTI,3217112007
TPS 005,38962005,3217112007005,5,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711,KARYAMUKTI,3217112007
TPS 006,38962006,3217112007006,5,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711,KARYAMUKTI,3217112007
TPS 007,38962007,3217112007007,5,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711,KARYAMUKTI,3217112007
TPS 008,38962008,3217112007008,5,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711,KARYAMUKTI,3217112007
TPS 009,38962009,3217112007009,5,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711,KARYAMUKTI,3217112007
TPS 010,38962010,3217112007010,5,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711,KARYAMUKTI,3217112007
TPS 011,38962011,3217112007011,5,JAWA BARAT,32,BANDUNG BARAT,3217,CILILIN,321711,KARYAMUKTI,3217112007
