nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,37029001,3210042011001,5,JAWA BARAT,32,MAJALENGKA,3210,TALAGA,321004,GANEAS,3210042011
TPS 002,37029002,3210042011002,5,JAWA BARAT,32,MAJALENGKA,3210,TALAGA,321004,GANEAS,3210042011
TPS 003,37029003,3210042011003,5,JAWA BARAT,32,MAJALENGKA,3210,TALAGA,321004,GANEAS,3210042011
TPS 004,37029004,3210042011004,5,JAWA BARAT,32,MAJALENGKA,3210,TALAGA,321004,GANEAS,3210042011
TPS 005,37029005,3210042011005,5,JAWA BARAT,32,MAJALENGKA,3210,TALAGA,321004,GANEAS,3210042011
TPS 006,37029006,3210042011006,5,JAWA BARAT,32,MAJALENGKA,3210,TALAGA,321004,GANEAS,3210042011
