nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35774001,3206242005001,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 002,35774002,3206242005002,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 003,35774003,3206242005003,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 004,35774004,3206242005004,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 005,35774005,3206242005005,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 006,35774006,3206242005006,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 007,35774007,3206242005007,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 008,35774008,3206242005008,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 009,35774009,3206242005009,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 010,35774010,3206242005010,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 011,35774011,3206242005011,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 012,35774012,3206242005012,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 013,35774013,3206242005013,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 014,35774014,3206242005014,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 015,35774015,3206242005015,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 016,35774016,3206242005016,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 017,35774017,3206242005017,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 018,35774018,3206242005018,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 019,35774019,3206242005019,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 020,35774020,3206242005020,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 021,35774021,3206242005021,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 022,35774022,3206242005022,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 023,35774023,3206242005023,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 024,35774024,3206242005024,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 025,35774025,3206242005025,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 026,35774026,3206242005026,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
TPS 027,35774027,3206242005027,5,JAWA BARAT,32,TASIKMALAYA,3206,SINGAPARNA,320624,CIKUNIR,3206242005
