nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,37609001,3212022008001,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 002,37609002,3212022008002,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 003,37609003,3212022008003,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 004,37609004,3212022008004,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 005,37609005,3212022008005,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 006,37609006,3212022008006,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 007,37609007,3212022008007,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 008,37609008,3212022008008,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 009,37609009,3212022008009,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 010,37609010,3212022008010,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 011,37609011,3212022008011,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 012,37609012,3212022008012,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 013,37609013,3212022008013,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 014,37609014,3212022008014,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 015,37609015,3212022008015,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 016,37609016,3212022008016,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 017,37609017,3212022008017,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 018,37609018,3212022008018,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 019,37609019,3212022008019,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 020,37609020,3212022008020,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 021,37609021,3212022008021,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 022,37609022,3212022008022,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 023,37609023,3212022008023,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 024,37609024,3212022008024,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 025,37609025,3212022008025,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 026,37609026,3212022008026,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 027,37609027,3212022008027,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 028,37609028,3212022008028,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 029,37609029,3212022008029,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 030,37609030,3212022008030,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
TPS 031,37609031,3212022008031,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUKASLAMET,3212022008
