nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35186001,3205062008001,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 002,35186002,3205062008002,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 003,35186003,3205062008003,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 004,35186004,3205062008004,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 005,35186005,3205062008005,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 006,35186006,3205062008006,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 007,35186007,3205062008007,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 008,35186008,3205062008008,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 009,35186009,3205062008009,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 010,35186010,3205062008010,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 011,35186011,3205062008011,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 012,35186012,3205062008012,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 013,35186013,3205062008013,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 014,35186014,3205062008014,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 015,35186015,3205062008015,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 016,35186016,3205062008016,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 017,35186017,3205062008017,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 018,35186018,3205062008018,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 019,35186019,3205062008019,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 020,35186020,3205062008020,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 021,35186021,3205062008021,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
TPS 022,35186022,3205062008022,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKAKARYA,3205062008
