nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,39452001,3276031003001,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
TPS 002,39452002,3276031003002,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
TPS 003,39452003,3276031003003,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
TPS 004,39452004,3276031003004,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
TPS 005,39452005,3276031003005,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
TPS 006,39452006,3276031003006,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
TPS 007,39452007,3276031003007,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
TPS 008,39452008,3276031003008,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
TPS 009,39452009,3276031003009,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
TPS 010,39452010,3276031003010,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
TPS 011,39452011,3276031003011,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
TPS 012,39452012,3276031003012,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
TPS 013,39452013,3276031003013,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
TPS 014,39452014,3276031003014,5,JAWA BARAT,32,KOTA DEPOK,3276,SAWANGAN,327603,PENGASINAN,3276031003
