nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35182001,3205062004001,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 002,35182002,3205062004002,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 003,35182003,3205062004003,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 004,35182004,3205062004004,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 005,35182005,3205062004005,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 006,35182006,3205062004006,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 007,35182007,3205062004007,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 008,35182008,3205062004008,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 009,35182009,3205062004009,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 010,35182010,3205062004010,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 011,35182011,3205062004011,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 012,35182012,3205062004012,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 013,35182013,3205062004013,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 014,35182014,3205062004014,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 015,35182015,3205062004015,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 016,35182016,3205062004016,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 017,35182017,3205062004017,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 018,35182018,3205062004018,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 019,35182019,3205062004019,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 020,35182020,3205062004020,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 021,35182021,3205062004021,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 022,35182022,3205062004022,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 023,35182023,3205062004023,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 024,35182024,3205062004024,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 025,35182025,3205062004025,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 026,35182026,3205062004026,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 901,35182027,3205062004901,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
TPS 902,35182028,3205062004902,5,JAWA BARAT,32,GARUT,3205,BANYURESMI,320506,SUKASENANG,3205062004
