nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,34581001,3203092010001,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 002,34581002,3203092010002,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 003,34581003,3203092010003,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 004,34581004,3203092010004,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 005,34581005,3203092010005,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 006,34581006,3203092010006,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 007,34581007,3203092010007,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 008,34581008,3203092010008,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 009,34581009,3203092010009,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 010,34581010,3203092010010,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 011,34581011,3203092010011,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 012,34581012,3203092010012,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 013,34581013,3203092010013,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 014,34581014,3203092010014,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 015,34581015,3203092010015,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 016,34581016,3203092010016,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 017,34581017,3203092010017,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 018,34581018,3203092010018,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 019,34581019,3203092010019,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 020,34581020,3203092010020,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 021,34581021,3203092010021,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 022,34581022,3203092010022,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 023,34581023,3203092010023,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 024,34581024,3203092010024,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
TPS 025,34581025,3203092010025,5,JAWA BARAT,32,CIANJUR,3203,SUKALUYU,320309,HEGARMANAH,3203092010
