nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,36775001,3209212001001,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 002,36775002,3209212001002,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 003,36775003,3209212001003,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 004,36775004,3209212001004,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 005,36775005,3209212001005,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 006,36775006,3209212001006,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 007,36775007,3209212001007,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 008,36775008,3209212001008,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 009,36775009,3209212001009,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 010,36775010,3209212001010,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 011,36775011,3209212001011,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 012,36775012,3209212001012,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 013,36775013,3209212001013,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 014,36775014,3209212001014,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 015,36775015,3209212001015,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 016,36775016,3209212001016,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
TPS 017,36775017,3209212001017,5,JAWA BARAT,32,CIREBON,3209,GUNUNG JATI,320921,ADIDHARMA,3209212001
