nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35138001,3205022013001,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 002,35138002,3205022013002,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 003,35138003,3205022013003,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 004,35138004,3205022013004,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 005,35138005,3205022013005,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 006,35138006,3205022013006,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 007,35138007,3205022013007,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 008,35138008,3205022013008,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 009,35138009,3205022013009,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 010,35138010,3205022013010,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 011,35138011,3205022013011,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 012,35138012,3205022013012,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 013,35138013,3205022013013,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 014,35138014,3205022013014,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 015,35138015,3205022013015,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 016,35138016,3205022013016,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 017,35138017,3205022013017,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 018,35138018,3205022013018,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 019,35138019,3205022013019,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 020,35138020,3205022013020,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 021,35138021,3205022013021,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
TPS 022,35138022,3205022013022,5,JAWA BARAT,32,GARUT,3205,KARANGPAWITAN,320502,LEBAKAGUNG,3205022013
