nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,36420001,3208202001001,5,JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820,HAURKUNING,3208202001
TPS 002,36420002,3208202001002,5,JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820,HAURKUNING,3208202001
TPS 003,36420003,3208202001003,5,JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820,HAURKUNING,3208202001
TPS 004,36420004,3208202001004,5,JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820,HAURKUNING,3208202001
TPS 005,36420005,3208202001005,5,JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820,HAURKUNING,3208202001
TPS 006,36420006,3208202001006,5,JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820,HAURKUNING,3208202001
TPS 007,36420007,3208202001007,5,JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820,HAURKUNING,3208202001
TPS 008,36420008,3208202001008,5,JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820,HAURKUNING,3208202001
TPS 009,36420009,3208202001009,5,JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820,HAURKUNING,3208202001
TPS 010,36420010,3208202001010,5,JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820,HAURKUNING,3208202001
TPS 011,36420011,3208202001011,5,JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820,HAURKUNING,3208202001
TPS 012,36420012,3208202001012,5,JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820,HAURKUNING,3208202001
TPS 013,36420013,3208202001013,5,JAWA BARAT,32,KUNINGAN,3208,NUSAHERANG,320820,HAURKUNING,3208202001
