nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,34897001,3204142002001,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 002,34897002,3204142002002,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 003,34897003,3204142002003,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 004,34897004,3204142002004,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 005,34897005,3204142002005,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 006,34897006,3204142002006,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 007,34897007,3204142002007,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 008,34897008,3204142002008,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 009,34897009,3204142002009,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 010,34897010,3204142002010,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 011,34897011,3204142002011,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 012,34897012,3204142002012,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 013,34897013,3204142002013,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 014,34897014,3204142002014,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 015,34897015,3204142002015,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 016,34897016,3204142002016,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 017,34897017,3204142002017,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 018,34897018,3204142002018,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 019,34897019,3204142002019,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 020,34897020,3204142002020,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 021,34897021,3204142002021,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 022,34897022,3204142002022,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 023,34897023,3204142002023,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 024,34897024,3204142002024,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 025,34897025,3204142002025,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 026,34897026,3204142002026,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 027,34897027,3204142002027,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 028,34897028,3204142002028,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 029,34897029,3204142002029,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 030,34897030,3204142002030,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 031,34897031,3204142002031,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 032,34897032,3204142002032,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
TPS 033,34897033,3204142002033,5,JAWA BARAT,32,BANDUNG,3204,PAMEUNGPEUK,320414,BOJONGMANGGU,3204142002
