nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,39213001,3273021001001,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 002,39213002,3273021001002,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 003,39213003,3273021001003,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 004,39213004,3273021001004,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 005,39213005,3273021001005,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 006,39213006,3273021001006,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 007,39213007,3273021001007,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 008,39213008,3273021001008,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 009,39213009,3273021001009,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 010,39213010,3273021001010,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 011,39213011,3273021001011,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 012,39213012,3273021001012,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 013,39213013,3273021001013,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 014,39213014,3273021001014,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 015,39213015,3273021001015,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 016,39213016,3273021001016,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 017,39213017,3273021001017,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 018,39213018,3273021001018,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 019,39213019,3273021001019,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 020,39213020,3273021001020,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 021,39213021,3273021001021,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 022,39213022,3273021001022,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 023,39213023,3273021001023,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 024,39213024,3273021001024,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 025,39213025,3273021001025,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 026,39213026,3273021001026,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 027,39213027,3273021001027,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 028,39213028,3273021001028,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 029,39213029,3273021001029,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 030,39213030,3273021001030,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 031,39213031,3273021001031,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 032,39213032,3273021001032,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 033,39213033,3273021001033,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 034,39213034,3273021001034,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
TPS 035,39213035,3273021001035,5,JAWA BARAT,32,KOTA BANDUNG,3273,COBLONG,327302,CIPAGANTI,3273021001
