nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35630001,3206072007001,5,JAWA BARAT,32,TASIKMALAYA,3206,PARUNGPONTENG,320607,GIRIKENCANA,3206072007
TPS 002,35630002,3206072007002,5,JAWA BARAT,32,TASIKMALAYA,3206,PARUNGPONTENG,320607,GIRIKENCANA,3206072007
TPS 003,35630003,3206072007003,5,JAWA BARAT,32,TASIKMALAYA,3206,PARUNGPONTENG,320607,GIRIKENCANA,3206072007
TPS 004,35630004,3206072007004,5,JAWA BARAT,32,TASIKMALAYA,3206,PARUNGPONTENG,320607,GIRIKENCANA,3206072007
TPS 005,35630005,3206072007005,5,JAWA BARAT,32,TASIKMALAYA,3206,PARUNGPONTENG,320607,GIRIKENCANA,3206072007
TPS 006,35630006,3206072007006,5,JAWA BARAT,32,TASIKMALAYA,3206,PARUNGPONTENG,320607,GIRIKENCANA,3206072007
TPS 007,35630007,3206072007007,5,JAWA BARAT,32,TASIKMALAYA,3206,PARUNGPONTENG,320607,GIRIKENCANA,3206072007
TPS 008,35630008,3206072007008,5,JAWA BARAT,32,TASIKMALAYA,3206,PARUNGPONTENG,320607,GIRIKENCANA,3206072007
TPS 009,35630009,3206072007009,5,JAWA BARAT,32,TASIKMALAYA,3206,PARUNGPONTENG,320607,GIRIKENCANA,3206072007
TPS 010,35630010,3206072007010,5,JAWA BARAT,32,TASIKMALAYA,3206,PARUNGPONTENG,320607,GIRIKENCANA,3206072007
