nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35416001,3205272001001,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 002,35416002,3205272001002,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 003,35416003,3205272001003,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 004,35416004,3205272001004,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 005,35416005,3205272001005,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 006,35416006,3205272001006,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 007,35416007,3205272001007,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 008,35416008,3205272001008,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 009,35416009,3205272001009,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 010,35416010,3205272001010,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 011,35416011,3205272001011,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 012,35416012,3205272001012,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 013,35416013,3205272001013,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 014,35416014,3205272001014,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 015,35416015,3205272001015,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 016,35416016,3205272001016,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 017,35416017,3205272001017,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 018,35416018,3205272001018,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 019,35416019,3205272001019,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 020,35416020,3205272001020,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 021,35416021,3205272001021,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 022,35416022,3205272001022,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 023,35416023,3205272001023,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
TPS 024,35416024,3205272001024,5,JAWA BARAT,32,GARUT,3205,PAMEUNGPEUK,320527,PAMEUNGPEUK,3205272001
