nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,36888001,3209312005001,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
TPS 002,36888004,3209312005002,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
TPS 003,36888005,3209312005003,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
TPS 004,36888006,3209312005004,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
TPS 005,36888007,3209312005005,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
TPS 006,36888008,3209312005006,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
TPS 007,36888009,3209312005007,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
TPS 008,36888010,3209312005008,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
TPS 009,36888011,3209312005009,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
TPS 010,36888012,3209312005010,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
TPS 011,36888013,3209312005011,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
TPS 012,36888014,3209312005012,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
TPS 013,36888015,3209312005013,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
TPS 014,36888016,3209312005014,5,JAWA BARAT,32,CIREBON,3209,DEPOK,320931,WARUROYOM,3209312005
