nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,37350001,3211042005001,5,JAWA BARAT,32,SUMEDANG,3211,CIBUGEL,321104,CIPASANG,3211042005
TPS 002,37350002,3211042005002,5,JAWA BARAT,32,SUMEDANG,3211,CIBUGEL,321104,CIPASANG,3211042005
TPS 003,37350003,3211042005003,5,JAWA BARAT,32,SUMEDANG,3211,CIBUGEL,321104,CIPASANG,3211042005
TPS 004,37350004,3211042005004,5,JAWA BARAT,32,SUMEDANG,3211,CIBUGEL,321104,CIPASANG,3211042005
TPS 005,37350005,3211042005005,5,JAWA BARAT,32,SUMEDANG,3211,CIBUGEL,321104,CIPASANG,3211042005
TPS 006,37350006,3211042005006,5,JAWA BARAT,32,SUMEDANG,3211,CIBUGEL,321104,CIPASANG,3211042005
TPS 007,37350007,3211042005007,5,JAWA BARAT,32,SUMEDANG,3211,CIBUGEL,321104,CIPASANG,3211042005
TPS 008,37350008,3211042005008,5,JAWA BARAT,32,SUMEDANG,3211,CIBUGEL,321104,CIPASANG,3211042005
TPS 009,37350009,3211042005009,5,JAWA BARAT,32,SUMEDANG,3211,CIBUGEL,321104,CIPASANG,3211042005
TPS 010,37350010,3211042005010,5,JAWA BARAT,32,SUMEDANG,3211,CIBUGEL,321104,CIPASANG,3211042005
TPS 011,37350011,3211042005011,5,JAWA BARAT,32,SUMEDANG,3211,CIBUGEL,321104,CIPASANG,3211042005
