nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,37740001,3212142008001,5,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214,MAJAKERTA,3212142008
TPS 002,37740002,3212142008002,5,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214,MAJAKERTA,3212142008
TPS 003,37740003,3212142008003,5,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214,MAJAKERTA,3212142008
TPS 004,37740004,3212142008004,5,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214,MAJAKERTA,3212142008
TPS 005,37740005,3212142008005,5,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214,MAJAKERTA,3212142008
TPS 006,37740006,3212142008006,5,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214,MAJAKERTA,3212142008
TPS 007,37740007,3212142008007,5,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214,MAJAKERTA,3212142008
TPS 008,37740008,3212142008008,5,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214,MAJAKERTA,3212142008
TPS 009,37740009,3212142008009,5,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214,MAJAKERTA,3212142008
TPS 010,37740010,3212142008010,5,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214,MAJAKERTA,3212142008
TPS 011,37740011,3212142008011,5,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214,MAJAKERTA,3212142008
TPS 012,37740012,3212142008012,5,JAWA BARAT,32,INDRAMAYU,3212,BALONGAN,321214,MAJAKERTA,3212142008
