nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,38699001,3216052006001,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 002,38699002,3216052006002,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 003,38699003,3216052006003,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 004,38699004,3216052006004,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 005,38699005,3216052006005,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 006,38699006,3216052006006,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 007,38699007,3216052006007,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 008,38699008,3216052006008,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 009,38699009,3216052006009,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 010,38699010,3216052006010,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 011,38699011,3216052006011,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 012,38699012,3216052006012,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 013,38699013,3216052006013,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 014,38699014,3216052006014,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 015,38699015,3216052006015,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 016,38699016,3216052006016,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 017,38699017,3216052006017,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 018,38699018,3216052006018,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 019,38699019,3216052006019,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 020,38699020,3216052006020,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 021,38699021,3216052006021,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 022,38699022,3216052006022,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 023,38699023,3216052006023,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 024,38699024,3216052006024,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 025,38699025,3216052006025,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 026,38699026,3216052006026,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
TPS 027,38699027,3216052006027,5,JAWA BARAT,32,BEKASI,3216,TAMBUN UTARA,321605,SRIJAYA,3216052006
