nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,39120001,3271011013001,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 002,39120002,3271011013002,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 003,39120003,3271011013003,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 004,39120004,3271011013004,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 005,39120005,3271011013005,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 006,39120006,3271011013006,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 007,39120007,3271011013007,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 008,39120008,3271011013008,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 009,39120009,3271011013009,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 010,39120010,3271011013010,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 011,39120011,3271011013011,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 012,39120012,3271011013012,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 013,39120013,3271011013013,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 014,39120014,3271011013014,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 015,39120015,3271011013015,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 016,39120016,3271011013016,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 017,39120017,3271011013017,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 018,39120018,3271011013018,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 019,39120019,3271011013019,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 020,39120020,3271011013020,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 021,39120021,3271011013021,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 022,39120022,3271011013022,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 023,39120023,3271011013023,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 024,39120024,3271011013024,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 025,39120025,3271011013025,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 026,39120026,3271011013026,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 027,39120027,3271011013027,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 028,39120028,3271011013028,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 029,39120029,3271011013029,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
TPS 030,39120030,3271011013030,5,JAWA BARAT,32,KOTA BOGOR,3271,BOGOR SELATAN,327101,MUARA SARI,3271011013
