nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35101001,3204442006001,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 002,35101002,3204442006002,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 003,35101003,3204442006003,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 004,35101004,3204442006004,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 005,35101005,3204442006005,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 006,35101006,3204442006006,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 007,35101007,3204442006007,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 008,35101008,3204442006008,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 009,35101009,3204442006009,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 010,35101010,3204442006010,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 011,35101011,3204442006011,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 012,35101012,3204442006012,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 013,35101013,3204442006013,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 014,35101014,3204442006014,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 015,35101015,3204442006015,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 016,35101016,3204442006016,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 017,35101017,3204442006017,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 018,35101018,3204442006018,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 019,35101019,3204442006019,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 020,35101020,3204442006020,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 021,35101021,3204442006021,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 022,35101022,3204442006022,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 023,35101023,3204442006023,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 024,35101024,3204442006024,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 025,35101025,3204442006025,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 026,35101026,3204442006026,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 027,35101027,3204442006027,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
TPS 028,35101028,3204442006028,5,JAWA BARAT,32,BANDUNG,3204,CANGKUANG,320444,JATISARI,3204442006
