nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,34492001,3203022014001,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 002,34492002,3203022014002,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 003,34492003,3203022014003,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 004,34492004,3203022014004,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 005,34492005,3203022014005,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 006,34492006,3203022014006,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 007,34492007,3203022014007,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 008,34492008,3203022014008,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 009,34492009,3203022014009,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 010,34492010,3203022014010,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 011,34492011,3203022014011,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 012,34492012,3203022014012,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 013,34492013,3203022014013,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 014,34492014,3203022014014,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 015,34492015,3203022014015,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 016,34492016,3203022014016,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 017,34492017,3203022014017,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 018,34492018,3203022014018,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 019,34492019,3203022014019,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 020,34492020,3203022014020,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
TPS 021,34492021,3203022014021,5,JAWA BARAT,32,CIANJUR,3203,WARUNGKONDANG,320302,BUNISARI,3203022014
