nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,34235001,3202162013001,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 002,34235002,3202162013002,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 003,34235003,3202162013003,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 004,34235004,3202162013004,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 005,34235005,3202162013005,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 006,34235006,3202162013006,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 007,34235007,3202162013007,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 008,34235008,3202162013008,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 009,34235009,3202162013009,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 010,34235010,3202162013010,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 011,34235011,3202162013011,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 012,34235012,3202162013012,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 013,34235013,3202162013013,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 014,34235014,3202162013014,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 015,34235015,3202162013015,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 016,34235016,3202162013016,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 017,34235017,3202162013017,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
TPS 018,34235018,3202162013018,5,JAWA BARAT,32,SUKABUMI,3202,CICURUG,320216,NANGGERANG,3202162013
