nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35673001,3206132001001,5,JAWA BARAT,32,TASIKMALAYA,3206,TARAJU,320613,TARAJU,3206132001
TPS 002,35673002,3206132001002,5,JAWA BARAT,32,TASIKMALAYA,3206,TARAJU,320613,TARAJU,3206132001
TPS 003,35673003,3206132001003,5,JAWA BARAT,32,TASIKMALAYA,3206,TARAJU,320613,TARAJU,3206132001
TPS 004,35673004,3206132001004,5,JAWA BARAT,32,TASIKMALAYA,3206,TARAJU,320613,TARAJU,3206132001
TPS 005,35673005,3206132001005,5,JAWA BARAT,32,TASIKMALAYA,3206,TARAJU,320613,TARAJU,3206132001
TPS 006,35673006,3206132001006,5,JAWA BARAT,32,TASIKMALAYA,3206,TARAJU,320613,TARAJU,3206132001
TPS 007,35673007,3206132001007,5,JAWA BARAT,32,TASIKMALAYA,3206,TARAJU,320613,TARAJU,3206132001
TPS 008,35673008,3206132001008,5,JAWA BARAT,32,TASIKMALAYA,3206,TARAJU,320613,TARAJU,3206132001
TPS 009,35673009,3206132001009,5,JAWA BARAT,32,TASIKMALAYA,3206,TARAJU,320613,TARAJU,3206132001
TPS 010,35673010,3206132001010,5,JAWA BARAT,32,TASIKMALAYA,3206,TARAJU,320613,TARAJU,3206132001
