nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,35507001,3205362006001,5,JAWA BARAT,32,GARUT,3205,CARINGIN,320536,SAMUDERAJAYA,3205362006
TPS 002,35507002,3205362006002,5,JAWA BARAT,32,GARUT,3205,CARINGIN,320536,SAMUDERAJAYA,3205362006
TPS 003,35507003,3205362006003,5,JAWA BARAT,32,GARUT,3205,CARINGIN,320536,SAMUDERAJAYA,3205362006
TPS 004,35507004,3205362006004,5,JAWA BARAT,32,GARUT,3205,CARINGIN,320536,SAMUDERAJAYA,3205362006
TPS 005,35507005,3205362006005,5,JAWA BARAT,32,GARUT,3205,CARINGIN,320536,SAMUDERAJAYA,3205362006
TPS 006,35507006,3205362006006,5,JAWA BARAT,32,GARUT,3205,CARINGIN,320536,SAMUDERAJAYA,3205362006
TPS 007,35507007,3205362006007,5,JAWA BARAT,32,GARUT,3205,CARINGIN,320536,SAMUDERAJAYA,3205362006
TPS 008,35507008,3205362006008,5,JAWA BARAT,32,GARUT,3205,CARINGIN,320536,SAMUDERAJAYA,3205362006
TPS 009,35507009,3205362006009,5,JAWA BARAT,32,GARUT,3205,CARINGIN,320536,SAMUDERAJAYA,3205362006
TPS 010,35507010,3205362006010,5,JAWA BARAT,32,GARUT,3205,CARINGIN,320536,SAMUDERAJAYA,3205362006
TPS 011,35507011,3205362006011,5,JAWA BARAT,32,GARUT,3205,CARINGIN,320536,SAMUDERAJAYA,3205362006
TPS 012,35507012,3205362006012,5,JAWA BARAT,32,GARUT,3205,CARINGIN,320536,SAMUDERAJAYA,3205362006
TPS 013,35507013,3205362006013,5,JAWA BARAT,32,GARUT,3205,CARINGIN,320536,SAMUDERAJAYA,3205362006
