nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,39242001,3273071001001,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 002,39242002,3273071001002,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 003,39242003,3273071001003,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 004,39242004,3273071001004,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 005,39242005,3273071001005,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 006,39242006,3273071001006,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 007,39242007,3273071001007,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 008,39242008,3273071001008,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 009,39242009,3273071001009,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 010,39242010,3273071001010,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 011,39242011,3273071001011,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 012,39242012,3273071001012,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 013,39242013,3273071001013,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 014,39242014,3273071001014,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 015,39242015,3273071001015,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 016,39242016,3273071001016,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 017,39242017,3273071001017,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 018,39242018,3273071001018,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 019,39242019,3273071001019,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 020,39242020,3273071001020,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 021,39242021,3273071001021,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 022,39242022,3273071001022,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 023,39242023,3273071001023,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 024,39242024,3273071001024,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 025,39242025,3273071001025,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 026,39242026,3273071001026,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 027,39242027,3273071001027,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 028,39242028,3273071001028,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 029,39242029,3273071001029,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 030,39242030,3273071001030,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 031,39242031,3273071001031,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 032,39242032,3273071001032,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 033,39242033,3273071001033,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 034,39242034,3273071001034,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 035,39242035,3273071001035,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 036,39242036,3273071001036,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 037,39242037,3273071001037,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 038,39242038,3273071001038,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 039,39242039,3273071001039,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 040,39242040,3273071001040,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 041,39242041,3273071001041,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 042,39242042,3273071001042,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 043,39242043,3273071001043,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 044,39242044,3273071001044,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 045,39242045,3273071001045,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 046,39242046,3273071001046,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 047,39242047,3273071001047,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 048,39242048,3273071001048,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
TPS 049,39242049,3273071001049,5,JAWA BARAT,32,KOTA BANDUNG,3273,SUKAJADI,327307,PASTEUR,3273071001
