nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,36237001,3208062016001,5,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806,CIKADUWETAN,3208062016
TPS 002,36237002,3208062016002,5,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806,CIKADUWETAN,3208062016
TPS 003,36237003,3208062016003,5,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806,CIKADUWETAN,3208062016
TPS 004,36237004,3208062016004,5,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806,CIKADUWETAN,3208062016
TPS 005,36237005,3208062016005,5,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806,CIKADUWETAN,3208062016
TPS 006,36237006,3208062016006,5,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806,CIKADUWETAN,3208062016
TPS 007,36237007,3208062016007,5,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806,CIKADUWETAN,3208062016
TPS 008,36237008,3208062016008,5,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806,CIKADUWETAN,3208062016
TPS 009,36237009,3208062016009,5,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806,CIKADUWETAN,3208062016
TPS 010,36237010,3208062016010,5,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806,CIKADUWETAN,3208062016
TPS 011,36237011,3208062016011,5,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806,CIKADUWETAN,3208062016
TPS 012,36237012,3208062016012,5,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806,CIKADUWETAN,3208062016
TPS 013,36237013,3208062016013,5,JAWA BARAT,32,KUNINGAN,3208,LURAGUNG,320806,CIKADUWETAN,3208062016
