nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,34618001,3203122014001,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 002,34618002,3203122014002,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 003,34618003,3203122014003,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 004,34618004,3203122014004,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 005,34618005,3203122014005,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 006,34618006,3203122014006,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 007,34618007,3203122014007,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 008,34618008,3203122014008,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 009,34618009,3203122014009,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 010,34618010,3203122014010,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 011,34618011,3203122014011,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 012,34618012,3203122014012,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 013,34618013,3203122014013,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 014,34618014,3203122014014,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 015,34618015,3203122014015,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 016,34618016,3203122014016,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 017,34618017,3203122014017,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 018,34618018,3203122014018,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 019,34618019,3203122014019,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 020,34618020,3203122014020,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 021,34618021,3203122014021,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 022,34618022,3203122014022,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 023,34618023,3203122014023,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
TPS 024,34618024,3203122014024,5,JAWA BARAT,32,CIANJUR,3203,CIKALONGKULON,320312,MEKARGALIH,3203122014
