nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,37604001,3212022003001,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 002,37604002,3212022003002,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 003,37604003,3212022003003,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 004,37604004,3212022003004,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 005,37604005,3212022003005,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 006,37604006,3212022003006,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 007,37604007,3212022003007,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 008,37604008,3212022003008,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 009,37604009,3212022003009,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 010,37604010,3212022003010,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 011,37604011,3212022003011,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 012,37604012,3212022003012,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 013,37604013,3212022003013,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 014,37604014,3212022003014,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 015,37604015,3212022003015,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 016,37604016,3212022003016,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 017,37604017,3212022003017,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 018,37604018,3212022003018,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 019,37604019,3212022003019,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 020,37604020,3212022003020,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 021,37604021,3212022003021,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
TPS 022,37604022,3212022003022,5,JAWA BARAT,32,INDRAMAYU,3212,KROYA,321202,SUMBON,3212022003
