nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,36715001,3209151014001,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 002,36715002,3209151014002,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 003,36715003,3209151014003,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 004,36715004,3209151014004,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 005,36715005,3209151014005,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 006,36715006,3209151014006,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 007,36715007,3209151014007,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 008,36715008,3209151014008,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 009,36715009,3209151014009,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 010,36715010,3209151014010,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 011,36715011,3209151014011,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 012,36715012,3209151014012,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 013,36715013,3209151014013,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 014,36715014,3209151014014,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 015,36715015,3209151014015,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 016,36715016,3209151014016,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 017,36715017,3209151014017,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 018,36715018,3209151014018,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 019,36715019,3209151014019,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 020,36715020,3209151014020,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 021,36715021,3209151014021,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 022,36715022,3209151014022,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 023,36715023,3209151014023,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 024,36715024,3209151014024,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
TPS 025,36715025,3209151014025,5,JAWA BARAT,32,CIREBON,3209,SUMBER,320915,KENANGA,3209151014
