nama,id,kode,tingkat,provinsi,kode_provinsi,kab_kota,kode_kab_kota,kecamatan,kode_kecamatan,desa,kode_desa
TPS 001,38599001,3215242003001,5,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524,GEMPOL KOLOT,3215242003
TPS 002,38599002,3215242003002,5,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524,GEMPOL KOLOT,3215242003
TPS 003,38599003,3215242003003,5,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524,GEMPOL KOLOT,3215242003
TPS 004,38599004,3215242003004,5,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524,GEMPOL KOLOT,3215242003
TPS 005,38599005,3215242003005,5,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524,GEMPOL KOLOT,3215242003
TPS 006,38599006,3215242003006,5,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524,GEMPOL KOLOT,3215242003
TPS 007,38599007,3215242003007,5,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524,GEMPOL KOLOT,3215242003
TPS 008,38599008,3215242003008,5,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524,GEMPOL KOLOT,3215242003
TPS 009,38599009,3215242003009,5,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524,GEMPOL KOLOT,3215242003
TPS 010,38599010,3215242003010,5,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524,GEMPOL KOLOT,3215242003
TPS 011,38599011,3215242003011,5,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524,GEMPOL KOLOT,3215242003
TPS 012,38599012,3215242003012,5,JAWA BARAT,32,KARAWANG,3215,BANYUSARI,321524,GEMPOL KOLOT,3215242003
